ccode,name,num_code,year,age,sex,population
RWA,Rwanda,646,2020,29,female,101091.2
RWA,Rwanda,646,2020,29,male,97520
RWA,Rwanda,646,2020,30,female,103205.44
RWA,Rwanda,646,2020,30,male,101427.36
RWA,Rwanda,646,2020,31,female,105390.24
RWA,Rwanda,646,2020,31,male,105760.32
RWA,Rwanda,646,2020,32,female,106534.24
RWA,Rwanda,646,2020,32,male,107372.32
RWA,Rwanda,646,2020,33,female,105826.24
RWA,Rwanda,646,2020,33,male,104430.72
RWA,Rwanda,646,2020,34,female,103743.84
RWA,Rwanda,646,2020,34,male,98509.28
RWA,Rwanda,646,2020,35,female,101824.48
RWA,Rwanda,646,2020,35,male,93088.16
RWA,Rwanda,646,2021,15,female,94301.44
RWA,Rwanda,646,2021,15,male,93388.32
RWA,Rwanda,646,2021,16,female,137798.112
RWA,Rwanda,646,2021,16,male,136420.128
RWA,Rwanda,646,2021,17,female,165565.792
RWA,Rwanda,646,2021,17,male,163837.728
RWA,Rwanda,646,2021,18,female,167429.792
RWA,Rwanda,646,2021,18,male,165555.648
RWA,Rwanda,646,2021,19,female,152444.864
RWA,Rwanda,646,2021,19,male,150538.176
RWA,Rwanda,646,2021,20,female,142052.032
RWA,Rwanda,646,2021,20,male,140426.368
RWA,Rwanda,646,2021,21,female,129317.056
RWA,Rwanda,646,2021,21,male,127877.632
RWA,Rwanda,646,2021,22,female,118810.656
RWA,Rwanda,646,2021,22,male,117232.992
RWA,Rwanda,646,2021,23,female,114188.416
RWA,Rwanda,646,2021,23,male,111947.392
RWA,Rwanda,646,2021,24,female,113251.84
RWA,Rwanda,646,2021,24,male,110055.616
RWA,Rwanda,646,2021,25,female,109944.352
RWA,Rwanda,646,2021,25,male,105810.784
RWA,Rwanda,646,2021,26,female,105234.272
RWA,Rwanda,646,2021,26,male,99970.208
RWA,Rwanda,646,2021,27,female,102163.712
RWA,Rwanda,646,2021,27,male,96468.608
RWA,Rwanda,646,2021,28,female,101567.072
RWA,Rwanda,646,2021,28,male,96567.968
RWA,Rwanda,646,2021,29,female,102550.592
RWA,Rwanda,646,2021,29,male,98882.432
RWA,Rwanda,646,2021,30,female,103296.16
RWA,Rwanda,646,2021,30,male,100840.256
RWA,Rwanda,646,2021,31,female,104059.456
RWA,Rwanda,646,2021,31,male,103047.104
RWA,Rwanda,646,2021,32,female,104420.896
RWA,Rwanda,646,2021,32,male,103691.744
RWA,Rwanda,646,2021,33,female,103952.896
RWA,Rwanda,646,2021,33,male,101641.824
RWA,Rwanda,646,2021,34,female,102790.592
RWA,Rwanda,646,2021,34,male,97779.072
RWA,Rwanda,646,2021,35,female,101688.736
RWA,Rwanda,646,2021,35,male,94218.272
RWA,Rwanda,646,2022,15,female,96894.24
RWA,Rwanda,646,2022,15,male,96044.64
RWA,Rwanda,646,2022,16,female,141587.264
RWA,Rwanda,646,2022,16,male,140318.976
RWA,Rwanda,646,2022,17,female,170137.024
RWA,Rwanda,646,2022,17,male,168514.976
RWA,Rwanda,646,2022,18,female,172097.824
RWA,Rwanda,646,2022,18,male,170246.816
RWA,Rwanda,646,2022,19,female,156763.648
RWA,Rwanda,646,2022,19,male,154754.592
RWA,Rwanda,646,2022,20,female,146060.864
RWA,Rwanda,646,2022,20,male,144282.016
RWA,Rwanda,646,2022,21,female,132905.632
RWA,Rwanda,646,2022,21,male,131184.544
RWA,Rwanda,646,2022,22,female,122154.432
RWA,Rwanda,646,2022,22,male,120284.064
RWA,Rwanda,646,2022,23,female,117637.152
RWA,Rwanda,646,2022,23,male,115280.064
RWA,Rwanda,646,2022,24,female,116981.92
RWA,Rwanda,646,2022,24,male,113949.312
RWA,Rwanda,646,2022,25,female,113877.664
RWA,Rwanda,646,2022,25,male,110185.728
RWA,Rwanda,646,2022,26,female,109455.424
RWA,Rwanda,646,2022,26,male,104990.496
RWA,Rwanda,646,2022,27,female,106155.104
RWA,Rwanda,646,2022,27,male,101340.096
RWA,Rwanda,646,2022,28,female,104521.824
RWA,Rwanda,646,2022,28,male,100038.816
RWA,Rwanda,646,2022,29,female,104009.984
RWA,Rwanda,646,2022,29,male,100244.864
RWA,Rwanda,646,2022,30,female,103386.88
RWA,Rwanda,646,2022,30,male,100253.152
RWA,Rwanda,646,2022,31,female,102728.672
RWA,Rwanda,646,2022,31,male,100333.888
RWA,Rwanda,646,2022,32,female,102307.552
RWA,Rwanda,646,2022,32,male,100011.168
RWA,Rwanda,646,2022,33,female,102079.552
RWA,Rwanda,646,2022,33,male,98852.928
RWA,Rwanda,646,2022,34,female,101837.344
RWA,Rwanda,646,2022,34,male,97048.864
RWA,Rwanda,646,2022,35,female,101552.992
RWA,Rwanda,646,2022,35,male,95348.384
RWA,Rwanda,646,2023,15,female,99487.04
RWA,Rwanda,646,2023,15,male,98700.96
RWA,Rwanda,646,2023,16,female,145376.416
RWA,Rwanda,646,2023,16,male,144217.824
RWA,Rwanda,646,2023,17,female,174708.256
RWA,Rwanda,646,2023,17,male,173192.224
RWA,Rwanda,646,2023,18,female,176765.856
RWA,Rwanda,646,2023,18,male,174937.984
RWA,Rwanda,646,2023,19,female,161082.432
RWA,Rwanda,646,2023,19,male,158971.008
RWA,Rwanda,646,2023,20,female,150069.696
RWA,Rwanda,646,2023,20,male,148137.664
RWA,Rwanda,646,2023,21,female,136494.208
RWA,Rwanda,646,2023,21,male,134491.456
RWA,Rwanda,646,2023,22,female,125498.208
RWA,Rwanda,646,2023,22,male,123335.136
RWA,Rwanda,646,2023,23,female,121085.888
RWA,Rwanda,646,2023,23,male,118612.736
RWA,Rwanda,646,2023,24,female,120712
RWA,Rwanda,646,2023,24,male,117843.008
RWA,Rwanda,646,2023,25,female,117810.976
RWA,Rwanda,646,2023,25,male,114560.672
RWA,Rwanda,646,2023,26,female,113676.576
RWA,Rwanda,646,2023,26,male,110010.784
RWA,Rwanda,646,2023,27,female,110146.496
RWA,Rwanda,646,2023,27,male,106211.584
RWA,Rwanda,646,2023,28,female,107476.576
RWA,Rwanda,646,2023,28,male,103509.664
RWA,Rwanda,646,2023,29,female,105469.376
RWA,Rwanda,646,2023,29,male,101607.296
RWA,Rwanda,646,2023,30,female,103477.6
RWA,Rwanda,646,2023,30,male,99666.048
RWA,Rwanda,646,2023,31,female,101397.888
RWA,Rwanda,646,2023,31,male,97620.672
RWA,Rwanda,646,2023,32,female,100194.208
RWA,Rwanda,646,2023,32,male,96330.592
RWA,Rwanda,646,2023,33,female,100206.208
RWA,Rwanda,646,2023,33,male,96064.032
RWA,Rwanda,646,2023,34,female,100884.096
RWA,Rwanda,646,2023,34,male,96318.656
RWA,Rwanda,646,2023,35,female,101417.248
RWA,Rwanda,646,2023,35,male,96478.496
RWA,Rwanda,646,2024,15,female,102079.84
RWA,Rwanda,646,2024,15,male,101357.28
RWA,Rwanda,646,2024,16,female,149165.568
RWA,Rwanda,646,2024,16,male,148116.672
RWA,Rwanda,646,2024,17,female,179279.488
RWA,Rwanda,646,2024,17,male,177869.472
RWA,Rwanda,646,2024,18,female,181433.888
RWA,Rwanda,646,2024,18,male,179629.152
RWA,Rwanda,646,2024,19,female,165401.216
RWA,Rwanda,646,2024,19,male,163187.424
RWA,Rwanda,646,2024,20,female,154078.528
RWA,Rwanda,646,2024,20,male,151993.312
RWA,Rwanda,646,2024,21,female,140082.784
RWA,Rwanda,646,2024,21,male,137798.368
RWA,Rwanda,646,2024,22,female,128841.984
RWA,Rwanda,646,2024,22,male,126386.208
RWA,Rwanda,646,2024,23,female,124534.624
RWA,Rwanda,646,2024,23,male,121945.408
RWA,Rwanda,646,2024,24,female,124442.08
RWA,Rwanda,646,2024,24,male,121736.704
RWA,Rwanda,646,2024,25,female,121744.288
RWA,Rwanda,646,2024,25,male,118935.616
RWA,Rwanda,646,2024,26,female,117897.728
RWA,Rwanda,646,2024,26,male,115031.072
RWA,Rwanda,646,2024,27,female,114137.888
RWA,Rwanda,646,2024,27,male,111083.072
RWA,Rwanda,646,2024,28,female,110431.328
RWA,Rwanda,646,2024,28,male,106980.512
RWA,Rwanda,646,2024,29,female,106928.768
RWA,Rwanda,646,2024,29,male,102969.728
RWA,Rwanda,646,2024,30,female,103568.32
RWA,Rwanda,646,2024,30,male,99078.944
RWA,Rwanda,646,2024,31,female,100067.104
RWA,Rwanda,646,2024,31,male,94907.456
RWA,Rwanda,646,2024,32,female,98080.864
RWA,Rwanda,646,2024,32,male,92650.016
RWA,Rwanda,646,2024,33,female,98332.864
RWA,Rwanda,646,2024,33,male,93275.136
RWA,Rwanda,646,2024,34,female,99930.848
RWA,Rwanda,646,2024,34,male,95588.448
RWA,Rwanda,646,2024,35,female,101281.504
RWA,Rwanda,646,2024,35,male,97608.608
RWA,Rwanda,646,2025,15,female,104672.64
RWA,Rwanda,646,2025,15,male,104013.6
RWA,Rwanda,646,2025,16,female,152954.72
RWA,Rwanda,646,2025,16,male,152015.52
RWA,Rwanda,646,2025,17,female,183850.72
RWA,Rwanda,646,2025,17,male,182546.72
RWA,Rwanda,646,2025,18,female,186101.92
RWA,Rwanda,646,2025,18,male,184320.32
RWA,Rwanda,646,2025,19,female,169720
RWA,Rwanda,646,2025,19,male,167403.84
RWA,Rwanda,646,2025,20,female,158087.36
RWA,Rwanda,646,2025,20,male,155848.96
RWA,Rwanda,646,2025,21,female,143671.36
RWA,Rwanda,646,2025,21,male,141105.28
RWA,Rwanda,646,2025,22,female,132185.76
RWA,Rwanda,646,2025,22,male,129437.28
RWA,Rwanda,646,2025,23,female,127983.36
RWA,Rwanda,646,2025,23,male,125278.08
RWA,Rwanda,646,2025,24,female,128172.16
RWA,Rwanda,646,2025,24,male,125630.4
RWA,Rwanda,646,2025,25,female,125677.6
RWA,Rwanda,646,2025,25,male,123310.56
RWA,Rwanda,646,2025,26,female,122118.88
RWA,Rwanda,646,2025,26,male,120051.36
RWA,Rwanda,646,2025,27,female,118129.28
RWA,Rwanda,646,2025,27,male,115954.56
RWA,Rwanda,646,2025,28,female,113386.08
RWA,Rwanda,646,2025,28,male,110451.36
RWA,Rwanda,646,2025,29,female,108388.16
RWA,Rwanda,646,2025,29,male,104332.16
RWA,Rwanda,646,2025,30,female,103659.04
RWA,Rwanda,646,2025,30,male,98491.84
RWA,Rwanda,646,2025,31,female,98736.32
RWA,Rwanda,646,2025,31,male,92194.24
RWA,Rwanda,646,2025,32,female,95967.52
RWA,Rwanda,646,2025,32,male,88969.44
RWA,Rwanda,646,2025,33,female,96459.52
RWA,Rwanda,646,2025,33,male,90486.24
RWA,Rwanda,646,2025,34,female,98977.6
RWA,Rwanda,646,2025,34,male,94858.24
RWA,Rwanda,646,2025,35,female,101145.76
RWA,Rwanda,646,2025,35,male,98738.72
RWA,Rwanda,646,2026,15,female,105642.688
RWA,Rwanda,646,2026,15,male,105082.624
RWA,Rwanda,646,2026,16,female,154342.944
RWA,Rwanda,646,2026,16,male,153542.944
RWA,Rwanda,646,2026,17,female,185683.424
RWA,Rwanda,646,2026,17,male,184544.064
RWA,Rwanda,646,2026,18,female,188397.984
RWA,Rwanda,646,2026,18,male,186782.944
RWA,Rwanda,646,2026,19,female,172472.96
RWA,Rwanda,646,2026,19,male,170307.424
RWA,Rwanda,646,2026,20,female,161409.824
RWA,Rwanda,646,2026,20,male,159352.416
RWA,Rwanda,646,2026,21,female,147514.496
RWA,Rwanda,646,2026,21,male,145152.256
RWA,Rwanda,646,2026,22,female,136354.176
RWA,Rwanda,646,2026,22,male,133785.536
RWA,Rwanda,646,2026,23,female,132180.576
RWA,Rwanda,646,2026,23,male,129559.456
RWA,Rwanda,646,2026,24,female,132200.928
RWA,Rwanda,646,2026,24,male,129610.336
RWA,Rwanda,646,2026,25,female,129508.224
RWA,Rwanda,646,2026,25,male,126956.96
RWA,Rwanda,646,2026,26,female,125648.832
RWA,Rwanda,646,2026,26,male,123223.168
RWA,Rwanda,646,2026,27,female,121494.432
RWA,Rwanda,646,2026,27,male,118922.848
RWA,Rwanda,646,2026,28,female,116845.152
RWA,Rwanda,646,2026,28,male,113690.688
RWA,Rwanda,646,2026,29,female,112063.36
RWA,Rwanda,646,2026,29,male,108086.336
RWA,Rwanda,646,2026,30,female,107504.576
RWA,Rwanda,646,2026,30,male,102711.072
RWA,Rwanda,646,2026,31,female,102849.632
RWA,Rwanda,646,2026,31,male,97056.224
RWA,Rwanda,646,2026,32,female,99844.512
RWA,Rwanda,646,2026,32,male,93693.184
RWA,Rwanda,646,2026,33,female,99315.072
RWA,Rwanda,646,2026,33,male,93838.304
RWA,Rwanda,646,2026,34,female,100366.208
RWA,Rwanda,646,2026,34,male,96141.216
RWA,Rwanda,646,2026,35,female,101191.008
RWA,Rwanda,646,2026,35,male,98110.816
RWA,Rwanda,646,2027,15,female,106612.736
RWA,Rwanda,646,2027,15,male,106151.648
RWA,Rwanda,646,2027,16,female,155731.168
RWA,Rwanda,646,2027,16,male,155070.368
RWA,Rwanda,646,2027,17,female,187516.128
RWA,Rwanda,646,2027,17,male,186541.408
RWA,Rwanda,646,2027,18,female,190694.048
RWA,Rwanda,646,2027,18,male,189245.568
RWA,Rwanda,646,2027,19,female,175225.92
RWA,Rwanda,646,2027,19,male,173211.008
RWA,Rwanda,646,2027,20,female,164732.288
RWA,Rwanda,646,2027,20,male,162855.872
RWA,Rwanda,646,2027,21,female,151357.632
RWA,Rwanda,646,2027,21,male,149199.232
RWA,Rwanda,646,2027,22,female,140522.592
RWA,Rwanda,646,2027,22,male,138133.792
RWA,Rwanda,646,2027,23,female,136377.792
RWA,Rwanda,646,2027,23,male,133840.832
RWA,Rwanda,646,2027,24,female,136229.696
RWA,Rwanda,646,2027,24,male,133590.272
RWA,Rwanda,646,2027,25,female,133338.848
RWA,Rwanda,646,2027,25,male,130603.36
RWA,Rwanda,646,2027,26,female,129178.784
RWA,Rwanda,646,2027,26,male,126394.976
RWA,Rwanda,646,2027,27,female,124859.584
RWA,Rwanda,646,2027,27,male,121891.136
RWA,Rwanda,646,2027,28,female,120304.224
RWA,Rwanda,646,2027,28,male,116930.016
RWA,Rwanda,646,2027,29,female,115738.56
RWA,Rwanda,646,2027,29,male,111840.512
RWA,Rwanda,646,2027,30,female,111350.112
RWA,Rwanda,646,2027,30,male,106930.304
RWA,Rwanda,646,2027,31,female,106962.944
RWA,Rwanda,646,2027,31,male,101918.208
RWA,Rwanda,646,2027,32,female,103721.504
RWA,Rwanda,646,2027,32,male,98416.928
RWA,Rwanda,646,2027,33,female,102170.624
RWA,Rwanda,646,2027,33,male,97190.368
RWA,Rwanda,646,2027,34,female,101754.816
RWA,Rwanda,646,2027,34,male,97424.192
RWA,Rwanda,646,2027,35,female,101236.256
RWA,Rwanda,646,2027,35,male,97482.912
RWA,Rwanda,646,2028,15,female,107582.784
RWA,Rwanda,646,2028,15,male,107220.672
RWA,Rwanda,646,2028,16,female,157119.392
RWA,Rwanda,646,2028,16,male,156597.792
RWA,Rwanda,646,2028,17,female,189348.832
RWA,Rwanda,646,2028,17,male,188538.752
RWA,Rwanda,646,2028,18,female,192990.112
RWA,Rwanda,646,2028,18,male,191708.192
RWA,Rwanda,646,2028,19,female,177978.88
RWA,Rwanda,646,2028,19,male,176114.592
RWA,Rwanda,646,2028,20,female,168054.752
RWA,Rwanda,646,2028,20,male,166359.328
RWA,Rwanda,646,2028,21,female,155200.768
RWA,Rwanda,646,2028,21,male,153246.208
RWA,Rwanda,646,2028,22,female,144691.008
RWA,Rwanda,646,2028,22,male,142482.048
RWA,Rwanda,646,2028,23,female,140575.008
RWA,Rwanda,646,2028,23,male,138122.208
RWA,Rwanda,646,2028,24,female,140258.464
RWA,Rwanda,646,2028,24,male,137570.208
RWA,Rwanda,646,2028,25,female,137169.472
RWA,Rwanda,646,2028,25,male,134249.76
RWA,Rwanda,646,2028,26,female,132708.736
RWA,Rwanda,646,2028,26,male,129566.784
RWA,Rwanda,646,2028,27,female,128224.736
RWA,Rwanda,646,2028,27,male,124859.424
RWA,Rwanda,646,2028,28,female,123763.296
RWA,Rwanda,646,2028,28,male,120169.344
RWA,Rwanda,646,2028,29,female,119413.76
RWA,Rwanda,646,2028,29,male,115594.688
RWA,Rwanda,646,2028,30,female,115195.648
RWA,Rwanda,646,2028,30,male,111149.536
RWA,Rwanda,646,2028,31,female,111076.256
RWA,Rwanda,646,2028,31,male,106780.192
RWA,Rwanda,646,2028,32,female,107598.496
RWA,Rwanda,646,2028,32,male,103140.672
RWA,Rwanda,646,2028,33,female,105026.176
RWA,Rwanda,646,2028,33,male,100542.432
RWA,Rwanda,646,2028,34,female,103143.424
RWA,Rwanda,646,2028,34,male,98707.168
RWA,Rwanda,646,2028,35,female,101281.504
RWA,Rwanda,646,2028,35,male,96855.008
RWA,Rwanda,646,2029,15,female,108552.832
RWA,Rwanda,646,2029,15,male,108289.696
RWA,Rwanda,646,2029,16,female,158507.616
RWA,Rwanda,646,2029,16,male,158125.216
RWA,Rwanda,646,2029,17,female,191181.536
RWA,Rwanda,646,2029,17,male,190536.096
RWA,Rwanda,646,2029,18,female,195286.176
RWA,Rwanda,646,2029,18,male,194170.816
RWA,Rwanda,646,2029,19,female,180731.84
RWA,Rwanda,646,2029,19,male,179018.176
RWA,Rwanda,646,2029,20,female,171377.216
RWA,Rwanda,646,2029,20,male,169862.784
RWA,Rwanda,646,2029,21,female,159043.904
RWA,Rwanda,646,2029,21,male,157293.184
RWA,Rwanda,646,2029,22,female,148859.424
RWA,Rwanda,646,2029,22,male,146830.304
RWA,Rwanda,646,2029,23,female,144772.224
RWA,Rwanda,646,2029,23,male,142403.584
RWA,Rwanda,646,2029,24,female,144287.232
RWA,Rwanda,646,2029,24,male,141550.144
RWA,Rwanda,646,2029,25,female,141000.096
RWA,Rwanda,646,2029,25,male,137896.16
RWA,Rwanda,646,2029,26,female,136238.688
RWA,Rwanda,646,2029,26,male,132738.592
RWA,Rwanda,646,2029,27,female,131589.888
RWA,Rwanda,646,2029,27,male,127827.712
RWA,Rwanda,646,2029,28,female,127222.368
RWA,Rwanda,646,2029,28,male,123408.672
RWA,Rwanda,646,2029,29,female,123088.96
RWA,Rwanda,646,2029,29,male,119348.864
RWA,Rwanda,646,2029,30,female,119041.184
RWA,Rwanda,646,2029,30,male,115368.768
RWA,Rwanda,646,2029,31,female,115189.568
RWA,Rwanda,646,2029,31,male,111642.176
RWA,Rwanda,646,2029,32,female,111475.488
RWA,Rwanda,646,2029,32,male,107864.416
RWA,Rwanda,646,2029,33,female,107881.728
RWA,Rwanda,646,2029,33,male,103894.496
RWA,Rwanda,646,2029,34,female,104532.032
RWA,Rwanda,646,2029,34,male,99990.144
RWA,Rwanda,646,2029,35,female,101326.752
RWA,Rwanda,646,2029,35,male,96227.104
RWA,Rwanda,646,2030,15,female,109522.88
RWA,Rwanda,646,2030,15,male,109358.72
RWA,Rwanda,646,2030,16,female,159895.84
RWA,Rwanda,646,2030,16,male,159652.64
RWA,Rwanda,646,2030,17,female,193014.24
RWA,Rwanda,646,2030,17,male,192533.44
RWA,Rwanda,646,2030,18,female,197582.24
RWA,Rwanda,646,2030,18,male,196633.44
RWA,Rwanda,646,2030,19,female,183484.8
RWA,Rwanda,646,2030,19,male,181921.76
RWA,Rwanda,646,2030,20,female,174699.68
RWA,Rwanda,646,2030,20,male,173366.24
RWA,Rwanda,646,2030,21,female,162887.04
RWA,Rwanda,646,2030,21,male,161340.16
RWA,Rwanda,646,2030,22,female,153027.84
RWA,Rwanda,646,2030,22,male,151178.56
RWA,Rwanda,646,2030,23,female,148969.44
RWA,Rwanda,646,2030,23,male,146684.96
RWA,Rwanda,646,2030,24,female,148316
RWA,Rwanda,646,2030,24,male,145530.08
RWA,Rwanda,646,2030,25,female,144830.72
RWA,Rwanda,646,2030,25,male,141542.56
RWA,Rwanda,646,2030,26,female,139768.64
RWA,Rwanda,646,2030,26,male,135910.4
RWA,Rwanda,646,2030,27,female,134955.04
RWA,Rwanda,646,2030,27,male,130796
RWA,Rwanda,646,2030,28,female,130681.44
RWA,Rwanda,646,2030,28,male,126648
RWA,Rwanda,646,2030,29,female,126764.16
RWA,Rwanda,646,2030,29,male,123103.04
RWA,Rwanda,646,2030,30,female,122886.72
RWA,Rwanda,646,2030,30,male,119588
RWA,Rwanda,646,2030,31,female,119302.88
RWA,Rwanda,646,2030,31,male,116504.16
RWA,Rwanda,646,2030,32,female,115352.48
RWA,Rwanda,646,2030,32,male,112588.16
RWA,Rwanda,646,2030,33,female,110737.28
RWA,Rwanda,646,2030,33,male,107246.56
RWA,Rwanda,646,2030,34,female,105920.64
RWA,Rwanda,646,2030,34,male,101273.12
RWA,Rwanda,646,2030,35,female,101372
RWA,Rwanda,646,2030,35,male,95599.2
RWA,Rwanda,646,2031,15,female,111182.528
RWA,Rwanda,646,2031,15,male,111116.16
RWA,Rwanda,646,2031,16,female,162369.472
RWA,Rwanda,646,2031,16,male,162271.552
RWA,Rwanda,646,2031,17,female,195944.352
RWA,Rwanda,646,2031,17,male,195632.352
RWA,Rwanda,646,2031,18,female,200383.232
RWA,Rwanda,646,2031,18,male,199588.032
RWA,Rwanda,646,2031,19,female,185800.416
RWA,Rwanda,646,2031,19,male,184351.904
RWA,Rwanda,646,2031,20,female,176725.6
RWA,Rwanda,646,2031,20,male,175451.52
RWA,Rwanda,646,2031,21,female,164486.432
RWA,Rwanda,646,2031,21,male,162941.12
RWA,Rwanda,646,2031,22,female,154496.352
RWA,Rwanda,646,2031,22,male,152626.08
RWA,Rwanda,646,2031,23,female,150806.912
RWA,Rwanda,646,2031,23,male,148537.92
RWA,Rwanda,646,2031,24,female,150824.704
RWA,Rwanda,646,2031,24,male,148123.36
RWA,Rwanda,646,2031,25,female,147927.296
RWA,Rwanda,646,2031,25,male,144789.568
RWA,Rwanda,646,2031,26,female,143466.208
RWA,Rwanda,646,2031,26,male,139845.472
RWA,Rwanda,646,2031,27,female,139045.248
RWA,Rwanda,646,2031,27,male,135132.032
RWA,Rwanda,646,2031,28,female,134813.088
RWA,Rwanda,646,2031,28,male,130907.232
RWA,Rwanda,646,2031,29,female,130708.16
RWA,Rwanda,646,2031,29,male,126985.696
RWA,Rwanda,646,2031,30,female,126648.096
RWA,Rwanda,646,2031,30,male,123105.952
RWA,Rwanda,646,2031,31,female,122802.816
RWA,Rwanda,646,2031,31,male,119538.56
RWA,Rwanda,646,2031,32,female,118710.176
RWA,Rwanda,646,2031,32,male,115414.56
RWA,Rwanda,646,2031,33,female,114182.016
RWA,Rwanda,646,2031,33,male,110346.08
RWA,Rwanda,646,2031,34,female,109556.896
RWA,Rwanda,646,2031,34,male,104894.848
RWA,Rwanda,646,2031,35,female,105158.88
RWA,Rwanda,646,2031,35,male,99692.544
RWA,Rwanda,646,2032,15,female,112842.176
RWA,Rwanda,646,2032,15,male,112873.6
RWA,Rwanda,646,2032,16,female,164843.104
RWA,Rwanda,646,2032,16,male,164890.464
RWA,Rwanda,646,2032,17,female,198874.464
RWA,Rwanda,646,2032,17,male,198731.264
RWA,Rwanda,646,2032,18,female,203184.224
RWA,Rwanda,646,2032,18,male,202542.624
RWA,Rwanda,646,2032,19,female,188116.032
RWA,Rwanda,646,2032,19,male,186782.048
RWA,Rwanda,646,2032,20,female,178751.52
RWA,Rwanda,646,2032,20,male,177536.8
RWA,Rwanda,646,2032,21,female,166085.824
RWA,Rwanda,646,2032,21,male,164542.08
RWA,Rwanda,646,2032,22,female,155964.864
RWA,Rwanda,646,2032,22,male,154073.6
RWA,Rwanda,646,2032,23,female,152644.384
RWA,Rwanda,646,2032,23,male,150390.88
RWA,Rwanda,646,2032,24,female,153333.408
RWA,Rwanda,646,2032,24,male,150716.64
RWA,Rwanda,646,2032,25,female,151023.872
RWA,Rwanda,646,2032,25,male,148036.576
RWA,Rwanda,646,2032,26,female,147163.776
RWA,Rwanda,646,2032,26,male,143780.544
RWA,Rwanda,646,2032,27,female,143135.456
RWA,Rwanda,646,2032,27,male,139468.064
RWA,Rwanda,646,2032,28,female,138944.736
RWA,Rwanda,646,2032,28,male,135166.464
RWA,Rwanda,646,2032,29,female,134652.16
RWA,Rwanda,646,2032,29,male,130868.352
RWA,Rwanda,646,2032,30,female,130409.472
RWA,Rwanda,646,2032,30,male,126623.904
RWA,Rwanda,646,2032,31,female,126302.752
RWA,Rwanda,646,2032,31,male,122572.96
RWA,Rwanda,646,2032,32,female,122067.872
RWA,Rwanda,646,2032,32,male,118240.96
RWA,Rwanda,646,2032,33,female,117626.752
RWA,Rwanda,646,2032,33,male,113445.6
RWA,Rwanda,646,2032,34,female,113193.152
RWA,Rwanda,646,2032,34,male,108516.576
RWA,Rwanda,646,2032,35,female,108945.76
RWA,Rwanda,646,2032,35,male,103785.888
RWA,Rwanda,646,2033,15,female,114501.824
RWA,Rwanda,646,2033,15,male,114631.04
RWA,Rwanda,646,2033,16,female,167316.736
RWA,Rwanda,646,2033,16,male,167509.376
RWA,Rwanda,646,2033,17,female,201804.576
RWA,Rwanda,646,2033,17,male,201830.176
RWA,Rwanda,646,2033,18,female,205985.216
RWA,Rwanda,646,2033,18,male,205497.216
RWA,Rwanda,646,2033,19,female,190431.648
RWA,Rwanda,646,2033,19,male,189212.192
RWA,Rwanda,646,2033,20,female,180777.44
RWA,Rwanda,646,2033,20,male,179622.08
RWA,Rwanda,646,2033,21,female,167685.216
RWA,Rwanda,646,2033,21,male,166143.04
RWA,Rwanda,646,2033,22,female,157433.376
RWA,Rwanda,646,2033,22,male,155521.12
RWA,Rwanda,646,2033,23,female,154481.856
RWA,Rwanda,646,2033,23,male,152243.84
RWA,Rwanda,646,2033,24,female,155842.112
RWA,Rwanda,646,2033,24,male,153309.92
RWA,Rwanda,646,2033,25,female,154120.448
RWA,Rwanda,646,2033,25,male,151283.584
RWA,Rwanda,646,2033,26,female,150861.344
RWA,Rwanda,646,2033,26,male,147715.616
RWA,Rwanda,646,2033,27,female,147225.664
RWA,Rwanda,646,2033,27,male,143804.096
RWA,Rwanda,646,2033,28,female,143076.384
RWA,Rwanda,646,2033,28,male,139425.696
RWA,Rwanda,646,2033,29,female,138596.16
RWA,Rwanda,646,2033,29,male,134751.008
RWA,Rwanda,646,2033,30,female,134170.848
RWA,Rwanda,646,2033,30,male,130141.856
RWA,Rwanda,646,2033,31,female,129802.688
RWA,Rwanda,646,2033,31,male,125607.36
RWA,Rwanda,646,2033,32,female,125425.568
RWA,Rwanda,646,2033,32,male,121067.36
RWA,Rwanda,646,2033,33,female,121071.488
RWA,Rwanda,646,2033,33,male,116545.12
RWA,Rwanda,646,2033,34,female,116829.408
RWA,Rwanda,646,2033,34,male,112138.304
RWA,Rwanda,646,2033,35,female,112732.64
RWA,Rwanda,646,2033,35,male,107879.232
RWA,Rwanda,646,2034,15,female,116161.472
RWA,Rwanda,646,2034,15,male,116388.48
RWA,Rwanda,646,2034,16,female,169790.368
RWA,Rwanda,646,2034,16,male,170128.288
RWA,Rwanda,646,2034,17,female,204734.688
RWA,Rwanda,646,2034,17,male,204929.088
RWA,Rwanda,646,2034,18,female,208786.208
RWA,Rwanda,646,2034,18,male,208451.808
RWA,Rwanda,646,2034,19,female,192747.264
RWA,Rwanda,646,2034,19,male,191642.336
RWA,Rwanda,646,2034,20,female,182803.36
RWA,Rwanda,646,2034,20,male,181707.36
RWA,Rwanda,646,2034,21,female,169284.608
RWA,Rwanda,646,2034,21,male,167744
RWA,Rwanda,646,2034,22,female,158901.888
RWA,Rwanda,646,2034,22,male,156968.64
RWA,Rwanda,646,2034,23,female,156319.328
RWA,Rwanda,646,2034,23,male,154096.8
RWA,Rwanda,646,2034,24,female,158350.816
RWA,Rwanda,646,2034,24,male,155903.2
RWA,Rwanda,646,2034,25,female,157217.024
RWA,Rwanda,646,2034,25,male,154530.592
RWA,Rwanda,646,2034,26,female,154558.912
